datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2019-07-31 22:00:00.000000000,1564581600000000000,13890.0,13890.0,13840.0,13850.0,10959,118725,117356
2019-07-31 23:00:00.000000000,1564585200000000000,13850.0,13880.0,13845.0,13855.0,5403,117356,116757
2019-08-01 00:00:00.000000000,1564588800000000000,13855.0,13885.0,13855.0,13885.0,1805,116757,116308
2019-08-01 09:00:00.000000000,1564621200000000000,13870.0,13870.0,13840.0,13870.0,10575,116308,115025
2019-08-01 10:00:00.000000000,1564624800000000000,13870.0,13870.0,13855.0,13870.0,5700,115025,114557
2019-08-01 11:00:00.000000000,1564628400000000000,13870.0,13875.0,13860.0,13865.0,3989,114557,114759
2019-08-01 13:00:00.000000000,1564635600000000000,13865.0,13870.0,13860.0,13865.0,1840,114759,114230
2019-08-01 14:00:00.000000000,1564639200000000000,13865.0,13870.0,13845.0,13855.0,8339,114230,112133
2019-08-01 21:00:00.000000000,1564664400000000000,13830.0,13845.0,13815.0,13815.0,9877,112133,110950
2019-08-01 22:00:00.000000000,1564668000000000000,13815.0,13840.0,13815.0,13825.0,5243,110950,110759
2019-08-01 23:00:00.000000000,1564671600000000000,13825.0,13840.0,13820.0,13825.0,2023,110759,110681
2019-08-02 00:00:00.000000000,1564675200000000000,13825.0,13835.0,13820.0,13820.0,1268,110681,110410
2019-08-02 09:00:00.000000000,1564707600000000000,13820.0,13840.0,13790.0,13805.0,14862,110410,109834
2019-08-02 10:00:00.000000000,1564711200000000000,13805.0,13815.0,13790.0,13795.0,9771,109834,108563
2019-08-02 11:00:00.000000000,1564714800000000000,13795.0,13795.0,13775.0,13780.0,9492,108563,108934
2019-08-02 13:00:00.000000000,1564722000000000000,13785.0,13795.0,13775.0,13780.0,5105,108934,108453
2019-08-02 14:00:00.000000000,1564725600000000000,13780.0,13810.0,13780.0,13795.0,7875,108453,107161
2019-08-02 21:00:00.000000000,1564750800000000000,13775.0,13820.0,13755.0,13810.0,8151,107161,107145
2019-08-02 22:00:00.000000000,1564754400000000000,13810.0,13820.0,13805.0,13815.0,1785,107145,107278
2019-08-02 23:00:00.000000000,1564758000000000000,13815.0,13825.0,13810.0,13815.0,2438,107278,107914
2019-08-03 00:00:00.000000000,1564761600000000000,13815.0,13820.0,13790.0,13800.0,2059,107914,107596
2019-08-05 09:00:00.000000000,1564966800000000000,13800.0,13820.0,13765.0,13805.0,12713,107596,107026
2019-08-05 10:00:00.000000000,1564970400000000000,13805.0,13855.0,13795.0,13840.0,11374,107026,106989
2019-08-05 11:00:00.000000000,1564974000000000000,13840.0,13880.0,13840.0,13880.0,7010,106989,106661
2019-08-05 13:00:00.000000000,1564981200000000000,13875.0,13915.0,13855.0,13865.0,7596,106661,106996
2019-08-05 14:00:00.000000000,1564984800000000000,13865.0,13880.0,13855.0,13880.0,8797,106996,106901
2019-08-05 21:00:00.000000000,1565010000000000000,13880.0,13900.0,13860.0,13885.0,9439,106901,106611
2019-08-05 22:00:00.000000000,1565013600000000000,13885.0,13905.0,13880.0,13890.0,4776,106611,106224
2019-08-05 23:00:00.000000000,1565017200000000000,13890.0,13895.0,13875.0,13890.0,1641,106224,105990
2019-08-06 00:00:00.000000000,1565020800000000000,13890.0,13910.0,13885.0,13885.0,2264,105990,106303
2019-08-06 09:00:00.000000000,1565053200000000000,13885.0,13910.0,13870.0,13895.0,9726,106303,108206
2019-08-06 10:00:00.000000000,1565056800000000000,13895.0,13895.0,13875.0,13875.0,6381,108206,108258
2019-08-06 11:00:00.000000000,1565060400000000000,13875.0,13885.0,13865.0,13875.0,2877,108258,108187
2019-08-06 13:00:00.000000000,1565067600000000000,13870.0,13885.0,13870.0,13885.0,2628,108187,108613
2019-08-06 14:00:00.000000000,1565071200000000000,13885.0,13885.0,13865.0,13865.0,5429,108613,108205
2019-08-06 21:00:00.000000000,1565096400000000000,13885.0,13900.0,13865.0,13875.0,6813,108205,107735
2019-08-06 22:00:00.000000000,1565100000000000000,13875.0,13880.0,13865.0,13875.0,938,107735,107705
2019-08-06 23:00:00.000000000,1565103600000000000,13875.0,13880.0,13865.0,13865.0,998,107705,107698
2019-08-07 00:00:00.000000000,1565107200000000000,13865.0,13870.0,13855.0,13855.0,2069,107698,107485
2019-08-07 09:00:00.000000000,1565139600000000000,13860.0,13890.0,13860.0,13870.0,5951,107485,108013
2019-08-07 10:00:00.000000000,1565143200000000000,13870.0,13880.0,13855.0,13860.0,5881,108013,107317
2019-08-07 11:00:00.000000000,1565146800000000000,13860.0,13865.0,13845.0,13850.0,4942,107317,106064
2019-08-07 13:00:00.000000000,1565154000000000000,13850.0,13855.0,13830.0,13835.0,4186,106064,106194
2019-08-07 14:00:00.000000000,1565157600000000000,13835.0,13850.0,13805.0,13805.0,10175,106194,104096
2019-08-07 21:00:00.000000000,1565182800000000000,13800.0,13820.0,13785.0,13810.0,9015,104096,102807
2019-08-07 22:00:00.000000000,1565186400000000000,13810.0,13835.0,13810.0,13825.0,2070,102807,103045
2019-08-07 23:00:00.000000000,1565190000000000000,13825.0,13830.0,13810.0,13815.0,946,103045,103177
2019-08-08 00:00:00.000000000,1565193600000000000,13815.0,13830.0,13810.0,13810.0,1036,103177,103041
2019-08-08 09:00:00.000000000,1565226000000000000,13820.0,13850.0,13815.0,13835.0,9178,103041,101122
2019-08-08 10:00:00.000000000,1565229600000000000,13835.0,13860.0,13825.0,13860.0,9124,101122,98694
2019-08-08 11:00:00.000000000,1565233200000000000,13860.0,13880.0,13855.0,13880.0,6911,98694,98742
2019-08-08 13:00:00.000000000,1565240400000000000,13880.0,13890.0,13865.0,13880.0,5578,98742,98904
2019-08-08 14:00:00.000000000,1565244000000000000,13880.0,13890.0,13860.0,13885.0,9994,98904,96830
2019-08-08 21:00:00.000000000,1565269200000000000,13880.0,13885.0,13855.0,13885.0,5887,96830,110107
2019-08-08 22:00:00.000000000,1565272800000000000,13885.0,13890.0,13870.0,13885.0,3537,110107,110191
2019-08-08 23:00:00.000000000,1565276400000000000,13885.0,13910.0,13880.0,13900.0,3892,110191,111260
2019-08-09 00:00:00.000000000,1565280000000000000,13900.0,13930.0,13895.0,13915.0,3641,111260,112153
2019-08-09 09:00:00.000000000,1565312400000000000,13910.0,13965.0,13895.0,13940.0,14175,112153,114160
2019-08-09 10:00:00.000000000,1565316000000000000,13940.0,13940.0,13915.0,13925.0,7037,114160,114547
2019-08-09 11:00:00.000000000,1565319600000000000,13925.0,13935.0,13920.0,13930.0,3715,114547,115850
2019-08-09 13:00:00.000000000,1565326800000000000,13930.0,13940.0,13910.0,13920.0,4107,115850,116404
2019-08-09 14:00:00.000000000,1565330400000000000,13920.0,13925.0,13890.0,13915.0,10088,116404,116433
2019-08-09 21:00:00.000000000,1565355600000000000,13930.0,13955.0,13915.0,13945.0,11802,116433,119712
2019-08-09 22:00:00.000000000,1565359200000000000,13945.0,13955.0,13915.0,13940.0,6244,119712,120599
2019-08-09 23:00:00.000000000,1565362800000000000,13940.0,13940.0,13920.0,13925.0,2216,120599,120480
2019-08-10 00:00:00.000000000,1565366400000000000,13925.0,13930.0,13915.0,13915.0,1385,120480,120121
2019-08-12 09:00:00.000000000,1565571600000000000,13930.0,13980.0,13910.0,13970.0,21619,120121,126083
2019-08-12 10:00:00.000000000,1565575200000000000,13970.0,14040.0,13965.0,14000.0,37302,126083,130880
2019-08-12 11:00:00.000000000,1565578800000000000,14000.0,14020.0,13995.0,14020.0,7305,130880,132130
2019-08-12 13:00:00.000000000,1565586000000000000,14020.0,14075.0,14015.0,14050.0,14431,132130,135222
2019-08-12 14:00:00.000000000,1565589600000000000,14050.0,14215.0,14035.0,14185.0,51699,135222,144209
2019-08-12 21:00:00.000000000,1565614800000000000,14140.0,14220.0,14105.0,14165.0,37894,144209,148627
2019-08-12 22:00:00.000000000,1565618400000000000,14165.0,14165.0,14095.0,14120.0,11799,148627,148755
2019-08-12 23:00:00.000000000,1565622000000000000,14120.0,14160.0,14100.0,14145.0,7698,148755,149299
2019-08-13 00:00:00.000000000,1565625600000000000,14145.0,14155.0,14130.0,14150.0,1580,149299,148947
2019-08-13 09:00:00.000000000,1565658000000000000,14140.0,14285.0,14140.0,14255.0,39343,148947,158848
2019-08-13 10:00:00.000000000,1565661600000000000,14255.0,14280.0,14235.0,14235.0,14592,158848,157934
2019-08-13 11:00:00.000000000,1565665200000000000,14235.0,14245.0,14225.0,14225.0,5477,157934,157357
2019-08-13 13:00:00.000000000,1565672400000000000,14225.0,14225.0,14140.0,14200.0,20763,157357,154888
2019-08-13 14:00:00.000000000,1565676000000000000,14200.0,14220.0,14185.0,14200.0,15938,154888,154066
2019-08-13 21:00:00.000000000,1565701200000000000,14195.0,14215.0,14135.0,14155.0,19888,154066,154362
2019-08-13 22:00:00.000000000,1565704800000000000,14155.0,14185.0,14105.0,14160.0,19856,154362,152043
2019-08-13 23:00:00.000000000,1565708400000000000,14160.0,14170.0,14140.0,14170.0,4458,152043,151474
2019-08-14 00:00:00.000000000,1565712000000000000,14170.0,14175.0,14140.0,14155.0,2933,151474,151082
2019-08-14 09:00:00.000000000,1565744400000000000,14155.0,14165.0,14125.0,14155.0,13718,151082,150976
2019-08-14 10:00:00.000000000,1565748000000000000,14155.0,14165.0,14140.0,14155.0,7182,150976,150640
2019-08-14 11:00:00.000000000,1565751600000000000,14155.0,14170.0,14150.0,14170.0,4559,150640,150153
2019-08-14 13:00:00.000000000,1565758800000000000,14170.0,14190.0,14160.0,14160.0,6586,150153,151065
2019-08-14 14:00:00.000000000,1565762400000000000,14160.0,14205.0,14160.0,14175.0,12723,151065,151985
2019-08-14 21:00:00.000000000,1565787600000000000,14150.0,14245.0,14135.0,14210.0,26226,151985,155532
2019-08-14 22:00:00.000000000,1565791200000000000,14210.0,14225.0,14200.0,14205.0,4802,155532,155627
2019-08-14 23:00:00.000000000,1565794800000000000,14205.0,14220.0,14160.0,14175.0,4667,155627,154913
2019-08-15 00:00:00.000000000,1565798400000000000,14175.0,14205.0,14170.0,14200.0,2198,154913,154544
2019-08-15 09:00:00.000000000,1565830800000000000,14195.0,14250.0,14185.0,14210.0,17024,154544,158481
2019-08-15 10:00:00.000000000,1565834400000000000,14210.0,14210.0,14175.0,14195.0,11261,158481,159712
2019-08-15 11:00:00.000000000,1565838000000000000,14195.0,14250.0,14185.0,14250.0,11938,159712,163084
2019-08-15 13:00:00.000000000,1565845200000000000,14250.0,14315.0,14225.0,14230.0,23140,163084,166389
2019-08-15 14:00:00.000000000,1565848800000000000,14230.0,14255.0,14200.0,14200.0,16411,166389,163862
2019-08-15 21:00:00.000000000,1565874000000000000,14215.0,14255.0,14195.0,14235.0,14156,163862,165902
2019-08-15 22:00:00.000000000,1565877600000000000,14235.0,14255.0,14225.0,14235.0,4260,165902,165551
2019-08-15 23:00:00.000000000,1565881200000000000,14235.0,14250.0,14235.0,14245.0,1637,165551,165793
2019-08-16 00:00:00.000000000,1565884800000000000,14245.0,14250.0,14235.0,14240.0,1884,165793,165580
2019-08-16 09:00:00.000000000,1565917200000000000,14240.0,14270.0,14220.0,14255.0,10954,165580,167251
2019-08-16 10:00:00.000000000,1565920800000000000,14255.0,14260.0,14240.0,14250.0,6519,167251,168150
2019-08-16 11:00:00.000000000,1565924400000000000,14250.0,14255.0,14225.0,14235.0,7185,168150,166761
2019-08-16 13:00:00.000000000,1565931600000000000,14240.0,14240.0,14205.0,14225.0,7633,166761,166021
2019-08-16 14:00:00.000000000,1565935200000000000,14225.0,14230.0,14120.0,14170.0,26994,166021,160600
2019-08-16 21:00:00.000000000,1565960400000000000,14195.0,14215.0,14155.0,14190.0,13186,160600,161024
2019-08-16 22:00:00.000000000,1565964000000000000,14190.0,14215.0,14180.0,14195.0,6859,161024,161144
2019-08-16 23:00:00.000000000,1565967600000000000,14195.0,14205.0,14175.0,14185.0,1676,161144,160716
2019-08-17 00:00:00.000000000,1565971200000000000,14185.0,14190.0,14180.0,14190.0,1875,160716,160390
2019-08-19 09:00:00.000000000,1566176400000000000,14185.0,14225.0,14165.0,14225.0,14297,160390,162128
2019-08-19 10:00:00.000000000,1566180000000000000,14225.0,14295.0,14225.0,14270.0,21881,162128,163661
2019-08-19 11:00:00.000000000,1566183600000000000,14270.0,14300.0,14270.0,14280.0,6458,163661,164532
2019-08-19 13:00:00.000000000,1566190800000000000,14290.0,14385.0,14280.0,14370.0,29215,164532,173495
2019-08-19 14:00:00.000000000,1566194400000000000,14370.0,14395.0,14320.0,14395.0,25015,173495,175554
2019-08-19 21:00:00.000000000,1566219600000000000,14380.0,14390.0,14350.0,14375.0,16240,175554,175968
2019-08-19 22:00:00.000000000,1566223200000000000,14375.0,14455.0,14375.0,14430.0,23854,175968,180195
2019-08-19 23:00:00.000000000,1566226800000000000,14430.0,14440.0,14385.0,14410.0,7677,180195,179731
2019-08-20 00:00:00.000000000,1566230400000000000,14410.0,14410.0,14385.0,14390.0,1137,179731,179250
2019-08-20 09:00:00.000000000,1566262800000000000,14400.0,14405.0,14360.0,14405.0,13663,179250,179393
2019-08-20 10:00:00.000000000,1566266400000000000,14405.0,14420.0,14365.0,14370.0,11459,179393,179001
2019-08-20 11:00:00.000000000,1566270000000000000,14370.0,14370.0,14355.0,14360.0,6538,179001,178157
2019-08-20 13:00:00.000000000,1566277200000000000,14360.0,14370.0,14310.0,14325.0,12885,178157,176298
2019-08-20 14:00:00.000000000,1566280800000000000,14325.0,14360.0,14325.0,14335.0,9944,176298,175849
2019-08-20 21:00:00.000000000,1566306000000000000,14345.0,14380.0,14320.0,14325.0,20619,175849,178912
2019-08-20 22:00:00.000000000,1566309600000000000,14325.0,14330.0,14280.0,14325.0,10018,178912,178438
2019-08-20 23:00:00.000000000,1566313200000000000,14325.0,14330.0,14300.0,14315.0,2954,178438,178687
2019-08-21 00:00:00.000000000,1566316800000000000,14315.0,14320.0,14305.0,14320.0,2236,178687,178475
2019-08-21 09:00:00.000000000,1566349200000000000,14325.0,14340.0,14300.0,14310.0,11654,178475,177961
2019-08-21 10:00:00.000000000,1566352800000000000,14310.0,14330.0,14305.0,14325.0,7065,177961,178644
2019-08-21 11:00:00.000000000,1566356400000000000,14325.0,14360.0,14315.0,14355.0,5976,178644,179828
2019-08-21 13:00:00.000000000,1566363600000000000,14355.0,14360.0,14335.0,14345.0,5309,179828,181193
2019-08-21 14:00:00.000000000,1566367200000000000,14345.0,14350.0,14315.0,14335.0,14268,181193,181660
2019-08-21 21:00:00.000000000,1566392400000000000,14320.0,14355.0,14310.0,14355.0,9425,181660,182021
2019-08-21 22:00:00.000000000,1566396000000000000,14355.0,14355.0,14330.0,14340.0,2693,182021,182210
2019-08-21 23:00:00.000000000,1566399600000000000,14340.0,14350.0,14325.0,14335.0,3002,182210,182496
2019-08-22 00:00:00.000000000,1566403200000000000,14335.0,14335.0,14315.0,14325.0,2208,182496,182317
2019-08-22 09:00:00.000000000,1566435600000000000,14330.0,14355.0,14320.0,14330.0,6809,182317,181916
2019-08-22 10:00:00.000000000,1566439200000000000,14330.0,14350.0,14325.0,14345.0,7784,181916,180878
2019-08-22 11:00:00.000000000,1566442800000000000,14345.0,14350.0,14340.0,14345.0,2405,180878,180970
2019-08-22 13:00:00.000000000,1566450000000000000,14345.0,14345.0,14325.0,14335.0,3653,180970,180487
2019-08-22 14:00:00.000000000,1566453600000000000,14335.0,14345.0,14330.0,14340.0,6169,180487,179324
2019-08-22 21:00:00.000000000,1566478800000000000,14360.0,14370.0,14280.0,14290.0,14658,179324,179326
2019-08-22 22:00:00.000000000,1566482400000000000,14290.0,14295.0,14260.0,14260.0,13559,179326,176995
2019-08-22 23:00:00.000000000,1566486000000000000,14260.0,14290.0,14260.0,14270.0,2975,176995,176724
2019-08-23 00:00:00.000000000,1566489600000000000,14270.0,14275.0,14260.0,14260.0,2173,176724,176431
2019-08-23 09:00:00.000000000,1566522000000000000,14265.0,14300.0,14265.0,14280.0,22918,176431,171508
2019-08-23 10:00:00.000000000,1566525600000000000,14280.0,14300.0,14265.0,14280.0,9639,171508,168850
2019-08-23 11:00:00.000000000,1566529200000000000,14280.0,14280.0,14240.0,14250.0,7653,168850,167532
2019-08-23 13:00:00.000000000,1566536400000000000,14250.0,14285.0,14250.0,14275.0,3866,167532,166937
2019-08-23 14:00:00.000000000,1566540000000000000,14275.0,14315.0,14275.0,14285.0,9235,166937,166284
2019-08-23 21:00:00.000000000,1566565200000000000,14295.0,14300.0,14265.0,14290.0,7016,166284,166092
2019-08-23 22:00:00.000000000,1566568800000000000,14290.0,14335.0,14280.0,14325.0,5207,166092,166614
2019-08-23 23:00:00.000000000,1566572400000000000,14325.0,14325.0,14260.0,14275.0,5455,166614,165991
2019-08-24 00:00:00.000000000,1566576000000000000,14275.0,14285.0,14265.0,14285.0,2203,165991,165672
2019-08-26 09:00:00.000000000,1566781200000000000,14270.0,14275.0,14185.0,14225.0,20981,165672,163331
2019-08-26 10:00:00.000000000,1566784800000000000,14225.0,14235.0,14210.0,14215.0,6830,163331,161224
2019-08-26 11:00:00.000000000,1566788400000000000,14215.0,14220.0,14200.0,14215.0,6533,161224,160259
2019-08-26 13:00:00.000000000,1566795600000000000,14210.0,14230.0,14205.0,14225.0,3790,160259,160090
2019-08-26 14:00:00.000000000,1566799200000000000,14225.0,14230.0,14205.0,14215.0,10292,160090,159499
2019-08-26 21:00:00.000000000,1566824400000000000,14220.0,14265.0,14210.0,14245.0,8103,159499,159790
2019-08-26 22:00:00.000000000,1566828000000000000,14245.0,14250.0,14225.0,14230.0,2265,159790,159495
2019-08-26 23:00:00.000000000,1566831600000000000,14230.0,14240.0,14225.0,14240.0,1330,159495,159490
2019-08-27 00:00:00.000000000,1566835200000000000,14240.0,14240.0,14205.0,14215.0,3580,159490,159430
2019-08-27 09:00:00.000000000,1566867600000000000,14210.0,14255.0,14210.0,14240.0,9807,159430,159635
2019-08-27 10:00:00.000000000,1566871200000000000,14240.0,14275.0,14240.0,14260.0,11588,159635,161914
2019-08-27 11:00:00.000000000,1566874800000000000,14260.0,14290.0,14260.0,14265.0,5966,161914,161894
2019-08-27 13:00:00.000000000,1566882000000000000,14270.0,14270.0,14240.0,14245.0,6319,161894,160605
2019-08-27 14:00:00.000000000,1566885600000000000,14245.0,14270.0,14240.0,14250.0,9863,160605,159551
2019-08-27 21:00:00.000000000,1566910800000000000,14255.0,14270.0,14235.0,14255.0,8810,159551,159911
2019-08-27 22:00:00.000000000,1566914400000000000,14255.0,14265.0,14250.0,14260.0,2455,159911,159962
2019-08-27 23:00:00.000000000,1566918000000000000,14260.0,14310.0,14240.0,14295.0,8784,159962,161996
2019-08-28 00:00:00.000000000,1566921600000000000,14295.0,14300.0,14270.0,14285.0,2542,161996,161730
2019-08-28 09:00:00.000000000,1566954000000000000,14285.0,14310.0,14270.0,14295.0,9043,161730,163291
2019-08-28 10:00:00.000000000,1566957600000000000,14295.0,14325.0,14290.0,14325.0,11350,163291,164673
2019-08-28 11:00:00.000000000,1566961200000000000,14325.0,14335.0,14305.0,14310.0,5020,164673,164468
2019-08-28 13:00:00.000000000,1566968400000000000,14315.0,14320.0,14300.0,14310.0,4536,164468,164294
2019-08-28 14:00:00.000000000,1566972000000000000,14310.0,14350.0,14280.0,14290.0,13855,164294,163164
2019-08-28 21:00:00.000000000,1566997200000000000,14290.0,14330.0,14285.0,14315.0,7807,163164,163044
2019-08-28 22:00:00.000000000,1567000800000000000,14315.0,14340.0,14310.0,14330.0,3496,163044,162986
2019-08-28 23:00:00.000000000,1567004400000000000,14330.0,14335.0,14315.0,14320.0,4054,162986,162434
2019-08-29 00:00:00.000000000,1567008000000000000,14320.0,14340.0,14310.0,14325.0,1643,162434,161784
2019-08-29 09:00:00.000000000,1567040400000000000,14325.0,14330.0,14200.0,14215.0,23860,161784,156485
2019-08-29 10:00:00.000000000,1567044000000000000,14215.0,14245.0,14210.0,14245.0,9349,156485,155659
2019-08-29 11:00:00.000000000,1567047600000000000,14245.0,14245.0,14230.0,14235.0,2915,155659,155031
2019-08-29 13:00:00.000000000,1567054800000000000,14235.0,14255.0,14220.0,14225.0,7139,155031,155263
2019-08-29 14:00:00.000000000,1567058400000000000,14225.0,14250.0,14220.0,14225.0,8293,155263,153952
