datetime,datetime_nano,KQ.m@CFFEX.IF.open,KQ.m@CFFEX.IF.high,KQ.m@CFFEX.IF.low,KQ.m@CFFEX.IF.close,KQ.m@CFFEX.IF.volume,KQ.m@CFFEX.IF.open_oi,KQ.m@CFFEX.IF.close_oi
2020-01-14 13:00:00.000000000,1578978000000000000,4207.0,4213.2002,4201.0,4202.0,9083,52003,52417
2020-01-14 14:00:00.000000000,1578981600000000000,4202.0,4205.0,4193.7998,4198.7998,13142,52417,55789
2020-01-15 09:00:00.000000000,1579050000000000000,4192.0,4204.2002,4181.2002,4181.6001,10412,55789,48660
2020-01-15 10:00:00.000000000,1579053600000000000,4181.6001,4182.7998,4157.6001,4164.2002,18301,48660,43597
2020-01-15 11:00:00.000000000,1579057200000000000,4164.2002,4171.3999,4158.3999,4162.2002,4937,43597,44128
2020-01-15 13:00:00.000000000,1579064400000000000,4162.0,4171.0,4155.6001,4171.0,7916,44128,44846
2020-01-15 14:00:00.000000000,1579068000000000000,4171.0,4179.6001,4162.3999,4163.2002,13637,44846,47173
2020-01-16 09:00:00.000000000,1579136400000000000,4169.3999,4173.2002,4150.7998,4168.2002,10801,47173,38779
2020-01-16 10:00:00.000000000,1579140000000000000,4168.2002,4172.3999,4153.6001,4158.7998,8974,38779,32177
2020-01-16 11:00:00.000000000,1579143600000000000,4158.7998,4158.7998,4146.6001,4154.7998,4885,32177,29043
2020-01-16 13:00:00.000000000,1579150800000000000,4154.7998,4159.6001,4151.0,4152.3999,6500,29043,25668
2020-01-16 14:00:00.000000000,1579154400000000000,4152.3999,4157.3999,4142.0,4157.3999,9485,25668,21918
2020-01-17 09:00:00.000000000,1579222800000000000,4178.0,4181.7998,4168.0,4171.6001,8158,21918,39399
2020-01-17 10:00:00.000000000,1579226400000000000,4171.6001,4198.2002,4171.2002,4178.0,18465,39399,42992
2020-01-17 11:00:00.000000000,1579230000000000000,4178.0,4180.3999,4162.7998,4165.3999,6036,42992,45783
2020-01-17 13:00:00.000000000,1579237200000000000,4165.0,4167.0,4157.0,4162.6001,9094,45783,50940
2020-01-17 14:00:00.000000000,1579240800000000000,4162.6001,4180.0,4162.3999,4172.6001,13993,50940,59980
2020-01-20 09:00:00.000000000,1579482000000000000,4185.7998,4187.0,4166.2002,4181.7998,10561,59980,54250
2020-01-20 10:00:00.000000000,1579485600000000000,4181.7998,4189.2002,4175.7998,4185.0,12495,54250,51336
2020-01-20 11:00:00.000000000,1579489200000000000,4185.0,4195.0,4182.0,4195.0,6266,51336,50738
2020-01-20 13:00:00.000000000,1579496400000000000,4194.7998,4206.2002,4181.0,4184.2002,13648,50738,52745
2020-01-20 14:00:00.000000000,1579500000000000000,4184.2002,4203.7998,4183.2002,4202.2002,10945,52745,56696
2020-01-21 09:00:00.000000000,1579568400000000000,4177.2002,4179.0,4140.2002,4145.3999,17487,56696,50357
2020-01-21 10:00:00.000000000,1579572000000000000,4145.3999,4156.6001,4124.3999,4129.6001,15874,50357,50510
2020-01-21 11:00:00.000000000,1579575600000000000,4129.6001,4140.3999,4125.2002,4135.0,6465,50510,51471
2020-01-21 13:00:00.000000000,1579582800000000000,4133.2002,4137.3999,4117.6001,4124.3999,8974,51471,54446
2020-01-21 14:00:00.000000000,1579586400000000000,4124.3999,4141.0,4118.3999,4123.3999,14714,54446,61974
2020-01-22 09:00:00.000000000,1579654800000000000,4106.6001,4110.0,4048.0,4055.0,21985,61974,55346
2020-01-22 10:00:00.000000000,1579658400000000000,4055.0,4109.6001,4054.6001,4103.2002,22321,55346,54431
2020-01-22 11:00:00.000000000,1579662000000000000,4103.2002,4117.0,4095.3999,4112.2002,5914,54431,55490
2020-01-22 13:00:00.000000000,1579669200000000000,4112.3999,4139.6001,4110.6001,4134.0,12571,55490,58504
2020-01-22 14:00:00.000000000,1579672800000000000,4134.0,4155.0,4124.7998,4136.3999,15160,58504,64685
2020-01-23 09:00:00.000000000,1579741200000000000,4094.0,4102.2002,4076.0,4096.2002,15126,64685,55607
2020-01-23 10:00:00.000000000,1579744800000000000,4096.2002,4106.0,4049.8,4060.3999,17816,55607,51595
2020-01-23 11:00:00.000000000,1579748400000000000,4060.3999,4080.8,4039.0,4052.3999,10999,51595,52198
2020-01-23 13:00:00.000000000,1579755600000000000,4049.3999,4049.3999,3976.0,3995.2,20666,52198,58148
2020-01-23 14:00:00.000000000,1579759200000000000,3995.2,4011.2,3961.8,3994.2,15291,58148,62931
2020-02-03 09:00:00.000000000,1580691600000000000,3673.0,3738.2,3649.0,3733.2,27224,62931,55424
2020-02-03 10:00:00.000000000,1580695200000000000,3733.2,3746.0,3598.6001,3624.8,25369,55424,57154
2020-02-03 11:00:00.000000000,1580698800000000000,3624.8,3639.0,3607.8,3628.6001,6221,57154,58430
2020-02-03 13:00:00.000000000,1580706000000000000,3626.3999,3677.3999,3619.3999,3648.6001,15038,58430,63366
2020-02-03 14:00:00.000000000,1580709600000000000,3648.6001,3650.3999,3591.2,3591.2,13448,63366,67195
2020-02-04 09:00:00.000000000,1580778000000000000,3660.0,3756.0,3659.8,3747.3999,28391,67195,56732
2020-02-04 10:00:00.000000000,1580781600000000000,3747.3999,3754.2,3711.2,3711.2,19572,56732,54776
2020-02-04 11:00:00.000000000,1580785200000000000,3711.2,3742.6001,3706.2,3741.2,8921,54776,55959
2020-02-04 13:00:00.000000000,1580792400000000000,3741.0,3780.0,3735.8,3768.3999,15035,55959,58945
2020-02-04 14:00:00.000000000,1580796000000000000,3768.3999,3782.2,3753.6001,3766.8,15911,58945,65112
2020-02-05 09:00:00.000000000,1580864400000000000,3786.0,3819.8,3766.0,3818.0,20156,65112,55921
2020-02-05 10:00:00.000000000,1580868000000000000,3818.0,3849.6001,3803.3999,3823.8,23059,55921,53707
2020-02-05 11:00:00.000000000,1580871600000000000,3823.8,3831.8,3812.3999,3823.8,7585,53707,53657
2020-02-05 13:00:00.000000000,1580878800000000000,3824.3999,3827.2,3781.8,3787.8,16952,53657,58195
2020-02-05 14:00:00.000000000,1580882400000000000,3787.8,3810.0,3782.0,3800.3999,16664,58195,64435
2020-02-06 09:00:00.000000000,1580950800000000000,3814.6001,3824.0,3789.0,3813.0,17210,64435,56885
2020-02-06 10:00:00.000000000,1580954400000000000,3813.0,3834.8,3807.2,3824.8,17784,56885,53714
2020-02-06 11:00:00.000000000,1580958000000000000,3824.8,3853.3999,3823.8,3846.0,12090,53714,53401
2020-02-06 13:00:00.000000000,1580965200000000000,3858.8,3897.3999,3847.2,3896.2,21103,53401,59253
2020-02-06 14:00:00.000000000,1580968800000000000,3896.2,3917.3999,3866.0,3891.8,24633,59253,68280
2020-02-07 09:00:00.000000000,1581037200000000000,3870.0,3879.6001,3843.6001,3849.2,18421,68280,58767
2020-02-07 10:00:00.000000000,1581040800000000000,3849.2,3882.8,3845.2,3852.0,19692,58767,55381
2020-02-07 11:00:00.000000000,1581044400000000000,3852.0,3868.0,3850.3999,3861.8,6805,55381,55445
2020-02-07 13:00:00.000000000,1581051600000000000,3857.2,3869.6001,3845.8,3861.0,11831,55445,56899
2020-02-07 14:00:00.000000000,1581055200000000000,3861.0,3896.6001,3857.2,3892.8,18799,56899,62471
2020-02-10 09:00:00.000000000,1581296400000000000,3866.0,3895.0,3855.8,3878.0,15489,62471,53978
2020-02-10 10:00:00.000000000,1581300000000000000,3878.0,3913.3999,3866.0,3895.8,20754,53978,51578
2020-02-10 11:00:00.000000000,1581303600000000000,3895.8,3915.0,3868.0,3872.3999,12156,51578,52602
2020-02-10 13:00:00.000000000,1581310800000000000,3870.8,3896.8,3869.6001,3894.2,11636,52602,56495
2020-02-10 14:00:00.000000000,1581314400000000000,3894.2,3901.6001,3886.8,3891.3999,13965,56495,62874
2020-02-11 09:00:00.000000000,1581382800000000000,3918.0,3939.3999,3909.0,3929.6001,19005,62874,53604
2020-02-11 10:00:00.000000000,1581386400000000000,3929.6001,3950.8,3922.3999,3923.6001,19537,53604,50843
2020-02-11 11:00:00.000000000,1581390000000000000,3923.6001,3940.0,3920.6001,3929.0,7408,50843,51308
2020-02-11 13:00:00.000000000,1581397200000000000,3930.2,3956.0,3925.8,3949.6001,11242,51308,53858
2020-02-11 14:00:00.000000000,1581400800000000000,3949.6001,3954.8,3932.0,3935.6001,15427,53858,60340
2020-02-12 09:00:00.000000000,1581469200000000000,3925.0,3938.3999,3921.2,3936.8,10982,60340,53467
2020-02-12 10:00:00.000000000,1581472800000000000,3936.8,3948.0,3931.0,3935.6001,14321,53467,48778
2020-02-12 11:00:00.000000000,1581476400000000000,3935.6001,3950.6001,3935.2,3947.0,7012,48778,48497
2020-02-12 13:00:00.000000000,1581483600000000000,3948.8,3966.8,3946.3999,3960.0,15260,48497,50948
2020-02-12 14:00:00.000000000,1581487200000000000,3960.0,3971.6001,3958.8,3966.3999,15184,50948,56338
2020-02-13 09:00:00.000000000,1581555600000000000,3964.6001,3986.8,3957.2,3961.6001,15007,56338,48403
2020-02-13 10:00:00.000000000,1581559200000000000,3961.6001,3979.3999,3954.2,3967.8,17676,48403,45680
2020-02-13 11:00:00.000000000,1581562800000000000,3967.8,3972.0,3952.0,3954.6001,6703,45680,46424
2020-02-13 13:00:00.000000000,1581570000000000000,3950.6001,3951.6001,3938.3999,3940.8,11509,46424,50017
2020-02-13 14:00:00.000000000,1581573600000000000,3940.8,3964.3999,3938.8,3953.0,13394,50017,56583
2020-02-14 09:00:00.000000000,1581642000000000000,3948.0,3975.0,3947.2,3972.0,11296,56583,50171
2020-02-14 10:00:00.000000000,1581645600000000000,3972.0,3996.6001,3961.8,3996.2,15588,50171,46601
2020-02-14 11:00:00.000000000,1581649200000000000,3996.2,4002.8,3985.8,3988.2,9457,46601,47245
2020-02-14 13:00:00.000000000,1581656400000000000,3986.3999,3993.8,3967.6001,3978.2,16193,47245,50605
2020-02-14 14:00:00.000000000,1581660000000000000,3978.2,3988.6001,3956.6001,3983.8,16343,50605,56621
2020-02-17 09:00:00.000000000,1581901200000000000,4004.0,4032.0,3996.0,4026.6001,16639,56621,47233
2020-02-17 10:00:00.000000000,1581904800000000000,4026.6001,4034.6001,4016.8,4033.6001,12132,47233,43237
2020-02-17 11:00:00.000000000,1581908400000000000,4033.6001,4042.6001,4025.2,4038.2,7387,43237,42603
2020-02-17 13:00:00.000000000,1581915600000000000,4038.3999,4079.2,4033.8,4072.2,14460,42603,44986
2020-02-17 14:00:00.000000000,1581919200000000000,4072.2,4083.2,4062.2,4079.2,17927,44986,50256
2020-02-18 09:00:00.000000000,1581987600000000000,4066.0,4075.0,4053.6001,4068.0,11901,50256,41928
2020-02-18 10:00:00.000000000,1581991200000000000,4068.0,4074.6001,4026.8,4032.0,17420,41928,35099
2020-02-18 11:00:00.000000000,1581994800000000000,4032.0,4042.2,4023.0,4037.3999,7378,35099,34618
2020-02-18 13:00:00.000000000,1582002000000000000,4036.6001,4052.0,4031.8,4046.2,9801,34618,35299
2020-02-18 14:00:00.000000000,1582005600000000000,4046.2,4054.6001,4034.8,4046.2,11723,35299,39002
2020-02-19 09:00:00.000000000,1582074000000000000,4047.2,4074.3999,4043.2,4065.0,10000,39002,62364
2020-02-19 10:00:00.000000000,1582077600000000000,4065.0,4078.6001,4054.0,4061.6001,11780,62364,64313
2020-02-19 11:00:00.000000000,1582081200000000000,4061.6001,4081.6001,4057.8,4076.6001,4843,64313,65812
2020-02-19 13:00:00.000000000,1582088400000000000,4075.6001,4082.3999,4058.8,4059.0,11142,65812,69782
2020-02-19 14:00:00.000000000,1582092000000000000,4059.0,4059.3999,4038.6001,4052.6001,14273,69782,75572
2020-02-20 09:00:00.000000000,1582160400000000000,4068.8,4096.6001,4061.3999,4077.0,16566,75572,71320
2020-02-20 10:00:00.000000000,1582164000000000000,4077.0,4082.0,4051.2,4072.6001,18383,71320,73878
2020-02-20 11:00:00.000000000,1582167600000000000,4072.6001,4082.8,4070.3999,4079.8,7584,73878,76370
2020-02-20 13:00:00.000000000,1582174800000000000,4080.0,4128.0,4080.0,4120.3999,23627,76370,86534
2020-02-20 14:00:00.000000000,1582178400000000000,4120.3999,4158.7998,4113.2002,4138.3999,24407,86534,98298
2020-02-21 09:00:00.000000000,1582246800000000000,4130.3999,4149.0,4130.0,4135.6001,15855,98298,91040
2020-02-21 10:00:00.000000000,1582250400000000000,4135.6001,4151.3999,4130.2002,4138.3999,19574,91040,88290
2020-02-21 11:00:00.000000000,1582254000000000000,4138.3999,4168.0,4134.3999,4167.7998,9650,88290,88084
2020-02-21 13:00:00.000000000,1582261200000000000,4167.6001,4192.6001,4138.0,4150.2002,32635,88084,93430
2020-02-21 14:00:00.000000000,1582264800000000000,4150.2002,4161.6001,4141.3999,4158.6001,18930,93430,100185
2020-02-24 09:00:00.000000000,1582506000000000000,4134.6001,4149.3999,4108.0,4127.7998,23741,100185,90784
2020-02-24 10:00:00.000000000,1582509600000000000,4127.7998,4133.6001,4093.3999,4108.3999,28435,90784,88156
2020-02-24 11:00:00.000000000,1582513200000000000,4108.3999,4137.0,4101.0,4136.2002,10495,88156,89857
2020-02-24 13:00:00.000000000,1582520400000000000,4130.7998,4145.0,4126.0,4139.0,18993,89857,95794
2020-02-24 14:00:00.000000000,1582524000000000000,4139.0,4152.0,4119.0,4120.0,20413,95794,104750
2020-02-25 09:00:00.000000000,1582592400000000000,4091.2,4108.7998,4080.0,4097.7998,25496,104750,93741
2020-02-25 10:00:00.000000000,1582596000000000000,4097.7998,4117.7998,4071.0,4071.6001,26104,93741,90149
2020-02-25 11:00:00.000000000,1582599600000000000,4071.6001,4075.0,4025.8,4058.6001,25162,90149,90279
2020-02-25 13:00:00.000000000,1582606800000000000,4060.6001,4105.2002,4060.6001,4104.6001,21400,90279,96764
2020-02-25 14:00:00.000000000,1582610400000000000,4104.6001,4128.0,4088.8,4117.0,21587,96764,104971
2020-02-26 09:00:00.000000000,1582678800000000000,4077.0,4081.8,4052.8,4071.0,29940,104971,91896
2020-02-26 10:00:00.000000000,1582682400000000000,4071.0,4110.3999,4055.2,4089.8,36058,91896,88658
2020-02-26 11:00:00.000000000,1582686000000000000,4089.8,4118.0,4088.0,4117.7998,10208,88658,89468
2020-02-26 13:00:00.000000000,1582693200000000000,4118.7998,4124.0,4083.3999,4094.0,19738,89468,95232
2020-02-26 14:00:00.000000000,1582696800000000000,4094.0,4098.2002,4062.6001,4076.0,22005,95232,102682
2020-02-27 09:00:00.000000000,1582765200000000000,4089.3999,4107.6001,4084.8,4093.6001,20867,102682,91992
2020-02-27 10:00:00.000000000,1582768800000000000,4093.6001,4099.2002,4072.3999,4083.3999,25339,91992,86777
2020-02-27 11:00:00.000000000,1582772400000000000,4083.3999,4102.7998,4075.0,4102.7998,10170,86777,86623
2020-02-27 13:00:00.000000000,1582779600000000000,4099.0,4102.2002,4080.2,4081.6001,15877,86623,89524
2020-02-27 14:00:00.000000000,1582783200000000000,4081.6001,4089.8,4070.2,4077.8,20364,89524,96359
2020-02-28 09:00:00.000000000,1582851600000000000,3992.6001,4027.0,3990.8,4018.8,25769,96359,86397
2020-02-28 10:00:00.000000000,1582855200000000000,4018.8,4022.2,3946.0,3946.8,38240,86397,85565
2020-02-28 11:00:00.000000000,1582858800000000000,3946.8,3952.8,3910.2,3916.2,15537,85565,88809
2020-02-28 13:00:00.000000000,1582866000000000000,3916.6001,3959.0,3908.0,3957.0,23047,88809,95393
2020-02-28 14:00:00.000000000,1582869600000000000,3957.0,3970.0,3918.2,3925.8,23516,95393,104326
2020-03-02 09:00:00.000000000,1583110800000000000,3967.8,3990.8,3965.2,3976.2,22135,104326,91702
2020-03-02 10:00:00.000000000,1583114400000000000,3976.2,4056.6001,3970.2,4040.8,34047,91702,86334
2020-03-02 11:00:00.000000000,1583118000000000000,4040.8,4065.0,4035.0,4064.0,13585,86334,87332
2020-03-02 13:00:00.000000000,1583125200000000000,4064.0,4071.8,4042.3999,4071.6001,18200,87332,90032
2020-03-02 14:00:00.000000000,1583128800000000000,4071.6001,4095.6001,4051.2,4056.3999,26202,90032,99296
2020-03-03 09:00:00.000000000,1583197200000000000,4118.2002,4136.6001,4108.2002,4117.6001,25172,99296,88475
2020-03-03 10:00:00.000000000,1583200800000000000,4117.6001,4147.6001,4106.0,4134.0,26386,88475,82110
2020-03-03 11:00:00.000000000,1583204400000000000,4134.0,4138.3999,4104.6001,4106.0,13720,82110,82891
2020-03-03 13:00:00.000000000,1583211600000000000,4104.7998,4107.6001,4076.2,4077.6001,20747,82891,88231
2020-03-03 14:00:00.000000000,1583215200000000000,4077.6001,4085.0,4060.0,4072.3999,20519,88231,96110
2020-03-04 09:00:00.000000000,1583283600000000000,4075.0,4103.2002,4071.2,4072.2,21048,96110,84305
2020-03-04 10:00:00.000000000,1583287200000000000,4072.2,4095.8,4066.0,4076.6001,20084,84305,79806
2020-03-04 11:00:00.000000000,1583290800000000000,4076.6001,4096.6001,4071.3999,4085.3999,10146,79806,79111
2020-03-04 13:00:00.000000000,1583298000000000000,4085.6001,4086.8,4055.2,4068.2,21332,79111,83102
2020-03-04 14:00:00.000000000,1583301600000000000,4068.2,4106.6001,4063.6001,4106.2002,21909,83102,92756
2020-03-05 09:00:00.000000000,1583370000000000000,4146.7998,4152.7998,4122.0,4131.6001,20158,92756,83347
2020-03-05 10:00:00.000000000,1583373600000000000,4131.6001,4166.6001,4116.3999,4153.7998,31907,83347,79602
2020-03-05 11:00:00.000000000,1583377200000000000,4153.7998,4170.0,4142.6001,4169.7998,12049,79602,82392
2020-03-05 13:00:00.000000000,1583384400000000000,4168.0,4211.6001,4167.2002,4187.7998,28324,82392,92635
2020-03-05 14:00:00.000000000,1583388000000000000,4187.7998,4208.7998,4178.0,4191.7998,19631,92635,100356
2020-03-06 09:00:00.000000000,1583456400000000000,4161.7998,4169.7998,4151.7998,4160.0,19783,100356,89026
2020-03-06 10:00:00.000000000,1583460000000000000,4160.0,4164.2002,4128.3999,4133.6001,23502,89026,82338
2020-03-06 11:00:00.000000000,1583463600000000000,4133.6001,4143.0,4120.3999,4141.2002,9831,82338,81510
2020-03-06 13:00:00.000000000,1583470800000000000,4141.0,4151.2002,4128.0,4139.3999,15376,81510,82423
2020-03-06 14:00:00.000000000,1583474400000000000,4139.3999,4149.7998,4120.6001,4120.7998,21894,82423,88637
2020-03-09 09:00:00.000000000,1583715600000000000,4046.2,4052.0,3978.0,3987.6001,34571,88637,79360
2020-03-09 10:00:00.000000000,1583719200000000000,3987.6001,4012.0,3981.0,3983.2,22398,79360,79695
2020-03-09 11:00:00.000000000,1583722800000000000,3983.2,4002.0,3973.6001,3990.6001,9349,79695,81212
2020-03-09 13:00:00.000000000,1583730000000000000,3985.8,3996.6001,3962.8,3996.6001,19045,81212,86923
2020-03-09 14:00:00.000000000,1583733600000000000,3996.6001,4009.8,3969.0,3977.8,23074,86923,96783
2020-03-10 09:00:00.000000000,1583802000000000000,4015.0,4051.6001,3991.0,4002.6001,35571,96783,83109
2020-03-10 10:00:00.000000000,1583805600000000000,4002.6001,4008.2,3949.6001,3975.6001,30782,83109,80390
2020-03-10 11:00:00.000000000,1583809200000000000,3975.6001,4048.0,3972.3999,4046.8,17496,80390,81932
2020-03-10 13:00:00.000000000,1583816400000000000,4055.0,4095.0,4055.0,4066.3999,29526,81932,88165
2020-03-10 14:00:00.000000000,1583820000000000000,4066.3999,4086.0,4061.3999,4072.2,18425,88165,94633
2020-03-11 09:00:00.000000000,1583888400000000000,4067.2,4078.0,4050.2,4070.3999,22795,94633,83281
2020-03-11 10:00:00.000000000,1583892000000000000,4070.3999,4076.0,4053.3999,4061.3999,20842,83281,78556
2020-03-11 11:00:00.000000000,1583895600000000000,4061.3999,4071.6001,4053.3999,4065.2,7890,78556,78010
2020-03-11 13:00:00.000000000,1583902800000000000,4061.2,4061.2,4017.0,4018.8,27195,78010,82239
2020-03-11 14:00:00.000000000,1583906400000000000,4018.8,4035.2,4001.0,4001.3999,22461,82239,89693
2020-03-12 09:00:00.000000000,1583974800000000000,3955.8,3964.0,3930.0,3938.6001,25949,89693,78375
2020-03-12 10:00:00.000000000,1583978400000000000,3938.6001,3968.0,3896.2,3931.8,32767,78375,75572
2020-03-12 11:00:00.000000000,1583982000000000000,3931.8,3960.0,3926.6001,3932.0,10072,75572,76770
2020-03-12 13:00:00.000000000,1583989200000000000,3945.2,3959.8,3919.0,3930.6001,17051,76770,80326
2020-03-12 14:00:00.000000000,1583992800000000000,3930.6001,3953.0,3914.0,3949.0,21604,80326,89335
2020-03-13 09:00:00.000000000,1584061200000000000,3752.2,3800.0,3716.0,3783.2,33315,89335,77162
2020-03-13 10:00:00.000000000,1584064800000000000,3783.2,3848.0,3759.0,3839.6001,30811,77162,74382
2020-03-13 11:00:00.000000000,1584068400000000000,3839.6001,3840.0,3778.6001,3783.8,11022,74382,75748
2020-03-13 13:00:00.000000000,1584075600000000000,3850.2,3931.0,3850.2,3870.3999,36777,75748,86744
2020-03-13 14:00:00.000000000,1584079200000000000,3870.3999,3901.8,3832.3999,3894.2,21508,86744,94142
2020-03-16 09:00:00.000000000,1584320400000000000,3872.6001,3876.2,3808.2,3831.3999,26958,94142,80874
2020-03-16 10:00:00.000000000,1584324000000000000,3831.3999,3831.3999,3798.0,3828.8,20715,80874,76102
2020-03-16 11:00:00.000000000,1584327600000000000,3828.8,3838.0,3806.3999,3814.6001,10544,76102,74026
2020-03-16 13:00:00.000000000,1584334800000000000,3805.3999,3810.0,3739.0,3739.0,26118,74026,75522
2020-03-16 14:00:00.000000000,1584338400000000000,3739.0,3743.3999,3691.0,3692.0,28918,75522,83045
2020-03-17 09:00:00.000000000,1584406800000000000,3798.2,3808.0,3691.8,3692.3999,34395,83045,69739
2020-03-17 10:00:00.000000000,1584410400000000000,3692.3999,3717.0,3608.2,3685.3999,42962,69739,71154
2020-03-17 11:00:00.000000000,1584414000000000000,3685.3999,3730.0,3678.0,3723.2,14114,71154,74438
2020-03-17 13:00:00.000000000,1584421200000000000,3734.0,3740.0,3660.0,3671.8,21821,74438,80193
2020-03-17 14:00:00.000000000,1584424800000000000,3671.8,3701.3999,3652.3999,3682.0,18640,80193,86698
