datetime,datetime_nano,KQ.m@CFFEX.T.open,KQ.m@CFFEX.T.high,KQ.m@CFFEX.T.low,KQ.m@CFFEX.T.close,KQ.m@CFFEX.T.volume,KQ.m@CFFEX.T.open_oi,KQ.m@CFFEX.T.close_oi
2020-01-21 15:00:00.000000000,1579590000000000000,99.175,99.19,99.15,99.165,1827,71569,71089
2020-01-22 09:00:00.000000000,1579654800000000000,99.375,99.445,99.215,99.27,14147,71089,71239
2020-01-22 10:00:00.000000000,1579658400000000000,99.27,99.31,99.2,99.255,5762,71239,70375
2020-01-22 11:00:00.000000000,1579662000000000000,99.255,99.305,99.24,99.27,1732,70375,69946
2020-01-22 13:00:00.000000000,1579669200000000000,99.27,99.295,99.18,99.225,4030,69946,69267
2020-01-22 14:00:00.000000000,1579672800000000000,99.225,99.23,99.13,99.165,5330,69267,68560
2020-01-22 15:00:00.000000000,1579676400000000000,99.165,99.17,99.13,99.13,2042,68560,68382
2020-01-23 09:00:00.000000000,1579741200000000000,99.325,99.35,99.24,99.29,7986,68382,67914
2020-01-23 10:00:00.000000000,1579744800000000000,99.29,99.525,99.285,99.525,9920,67914,68681
2020-01-23 11:00:00.000000000,1579748400000000000,99.525,99.54,99.45,99.535,4622,68681,68621
2020-01-23 13:00:00.000000000,1579755600000000000,99.525,99.67,99.525,99.635,7661,68621,68541
2020-01-23 14:00:00.000000000,1579759200000000000,99.635,99.67,99.525,99.57,5003,68541,66968
2020-01-23 15:00:00.000000000,1579762800000000000,99.57,99.7,99.56,99.69,2478,66968,66494
2020-02-03 09:00:00.000000000,1580691600000000000,100.82,101.505,100.795,101.145,25810,66494,63484
2020-02-03 10:00:00.000000000,1580695200000000000,101.145,101.24,101.09,101.205,7695,63484,62303
2020-02-03 11:00:00.000000000,1580698800000000000,101.205,101.205,101.13,101.14,1830,62303,61892
2020-02-03 13:00:00.000000000,1580706000000000000,101.14,101.145,100.9,100.96,7556,61892,60449
2020-02-03 14:00:00.000000000,1580709600000000000,100.96,101.1,100.945,101.055,6404,60449,59159
2020-02-03 15:00:00.000000000,1580713200000000000,101.055,101.06,100.95,100.97,2901,59159,57874
2020-02-04 09:00:00.000000000,1580778000000000000,100.95,100.985,100.8,100.82,8328,57874,57624
2020-02-04 10:00:00.000000000,1580781600000000000,100.82,100.855,100.78,100.815,7984,57624,56780
2020-02-04 11:00:00.000000000,1580785200000000000,100.815,100.91,100.815,100.89,4912,56780,56196
2020-02-04 13:00:00.000000000,1580792400000000000,100.88,100.91,100.82,100.835,4842,56196,56447
2020-02-04 14:00:00.000000000,1580796000000000000,100.835,100.9,100.81,100.83,5322,56447,56440
2020-02-04 15:00:00.000000000,1580799600000000000,100.83,100.835,100.78,100.785,2263,56440,56434
2020-02-05 09:00:00.000000000,1580864400000000000,100.61,100.74,100.61,100.69,7910,56434,56260
2020-02-05 10:00:00.000000000,1580868000000000000,100.69,100.7,100.605,100.63,7881,56260,56001
2020-02-05 11:00:00.000000000,1580871600000000000,100.63,100.68,100.58,100.595,3864,56001,55539
2020-02-05 13:00:00.000000000,1580878800000000000,100.595,100.795,100.59,100.79,9451,55539,55729
2020-02-05 14:00:00.000000000,1580882400000000000,100.79,100.905,100.785,100.9,7698,55729,55373
2020-02-05 15:00:00.000000000,1580886000000000000,100.9,100.905,100.845,100.865,2207,55373,55062
2020-02-06 09:00:00.000000000,1580950800000000000,100.79,100.92,100.78,100.88,5530,55062,55453
2020-02-06 10:00:00.000000000,1580954400000000000,100.88,100.975,100.86,100.935,6526,55453,55719
2020-02-06 11:00:00.000000000,1580958000000000000,100.935,100.94,100.85,100.88,2914,55719,55327
2020-02-06 13:00:00.000000000,1580965200000000000,100.865,100.865,100.735,100.775,8633,55327,55073
2020-02-06 14:00:00.000000000,1580968800000000000,100.775,100.93,100.75,100.83,8442,55073,54395
2020-02-06 15:00:00.000000000,1580972400000000000,100.83,100.91,100.825,100.91,2433,54395,53963
2020-02-07 09:00:00.000000000,1581037200000000000,100.95,101.11,100.95,101.08,7517,53963,54392
2020-02-07 10:00:00.000000000,1581040800000000000,101.08,101.12,100.935,101.085,8414,54392,54241
2020-02-07 11:00:00.000000000,1581044400000000000,101.085,101.09,101.015,101.075,3257,54241,54247
2020-02-07 13:00:00.000000000,1581051600000000000,101.075,101.15,101.055,101.11,6314,54247,54217
2020-02-07 14:00:00.000000000,1581055200000000000,101.11,101.185,101.06,101.16,7594,54217,53913
2020-02-07 15:00:00.000000000,1581058800000000000,101.16,101.18,101.135,101.18,1585,53913,53646
2020-02-10 09:00:00.000000000,1581296400000000000,101.295,101.3,101.105,101.2,8717,53646,52834
2020-02-10 10:00:00.000000000,1581300000000000000,101.2,101.28,101.18,101.245,6118,52834,52455
2020-02-10 11:00:00.000000000,1581303600000000000,101.245,101.275,101.21,101.245,3893,52455,52195
2020-02-10 13:00:00.000000000,1581310800000000000,101.24,101.25,101.13,101.145,5535,52195,51647
2020-02-10 14:00:00.000000000,1581314400000000000,101.145,101.18,101.045,101.07,7693,51647,50231
2020-02-10 15:00:00.000000000,1581318000000000000,101.07,101.095,101.045,101.08,2255,50231,49476
2020-02-11 09:00:00.000000000,1581382800000000000,101.04,101.08,100.9,100.92,8511,49476,48968
2020-02-11 10:00:00.000000000,1581386400000000000,100.92,100.955,100.785,100.955,10135,48968,47123
2020-02-11 11:00:00.000000000,1581390000000000000,100.955,101.0,100.905,100.985,5439,47123,46091
2020-02-11 13:00:00.000000000,1581397200000000000,100.985,101.01,100.895,100.895,6830,46091,45058
2020-02-11 14:00:00.000000000,1581400800000000000,100.895,100.91,100.74,100.745,11684,45058,43666
2020-02-11 15:00:00.000000000,1581404400000000000,100.745,100.755,100.685,100.73,3300,43666,42887
2020-02-12 09:00:00.000000000,1581469200000000000,100.68,100.805,100.605,100.755,8312,42887,42237
2020-02-12 10:00:00.000000000,1581472800000000000,100.755,100.765,100.67,100.71,7266,42237,41749
2020-02-12 11:00:00.000000000,1581476400000000000,100.71,100.71,100.65,100.675,3326,41749,41319
2020-02-12 13:00:00.000000000,1581483600000000000,100.68,100.75,100.61,100.745,8069,41319,40349
2020-02-12 14:00:00.000000000,1581487200000000000,100.745,100.86,100.715,100.835,6301,40349,39659
2020-02-12 15:00:00.000000000,1581490800000000000,100.835,100.84,100.715,100.715,2367,39659,39174
2020-02-13 09:00:00.000000000,1581555600000000000,100.775,100.84,100.66,100.77,8676,39174,38519
2020-02-13 10:00:00.000000000,1581559200000000000,100.77,100.81,100.65,100.705,7980,38519,38112
2020-02-13 11:00:00.000000000,1581562800000000000,100.705,100.765,100.69,100.76,3267,38112,37763
2020-02-13 13:00:00.000000000,1581570000000000000,100.77,100.88,100.77,100.86,7480,37763,37308
2020-02-13 14:00:00.000000000,1581573600000000000,100.86,100.89,100.8,100.855,6008,37308,36692
2020-02-13 15:00:00.000000000,1581577200000000000,100.855,100.88,100.83,100.87,1263,36692,36235
2020-02-14 09:00:00.000000000,1581642000000000000,100.86,100.895,100.74,100.755,5753,36235,35851
2020-02-14 10:00:00.000000000,1581645600000000000,100.755,100.8,100.675,100.72,6145,35851,35528
2020-02-14 11:00:00.000000000,1581649200000000000,100.72,100.75,100.705,100.74,2107,35528,35217
2020-02-14 13:00:00.000000000,1581656400000000000,100.755,100.81,100.68,100.77,4990,35217,34592
2020-02-14 14:00:00.000000000,1581660000000000000,100.77,100.775,100.44,100.46,14593,34592,33476
2020-02-14 15:00:00.000000000,1581663600000000000,100.46,100.46,100.375,100.39,4497,33476,33321
2020-02-17 09:00:00.000000000,1581901200000000000,100.505,100.625,100.44,100.48,8929,33321,32084
2020-02-17 10:00:00.000000000,1581904800000000000,100.48,100.575,100.445,100.455,5332,32084,31268
2020-02-17 11:00:00.000000000,1581908400000000000,100.455,100.495,100.43,100.475,1926,31268,30848
2020-02-17 13:00:00.000000000,1581915600000000000,100.475,100.515,100.41,100.44,4153,30848,30439
2020-02-17 14:00:00.000000000,1581919200000000000,100.44,100.465,100.275,100.28,7103,30439,29833
2020-02-17 15:00:00.000000000,1581922800000000000,100.28,100.3,100.26,100.285,1637,29833,29554
2020-02-18 09:00:00.000000000,1581987600000000000,100.485,100.535,100.42,100.455,5951,29554,29107
2020-02-18 10:00:00.000000000,1581991200000000000,100.455,100.595,100.42,100.58,5870,29107,28420
2020-02-18 11:00:00.000000000,1581994800000000000,100.58,100.595,100.53,100.56,2153,28420,28012
2020-02-18 13:00:00.000000000,1582002000000000000,100.555,100.6,100.525,100.575,3288,28012,27547
2020-02-18 14:00:00.000000000,1582005600000000000,100.575,100.7,100.56,100.675,5066,27547,26801
2020-02-18 15:00:00.000000000,1582009200000000000,100.675,100.69,100.63,100.645,1253,26801,26450
2020-02-19 09:00:00.000000000,1582074000000000000,100.08,100.21,100.05,100.175,9221,26450,47132
2020-02-19 10:00:00.000000000,1582077600000000000,100.175,100.19,100.12,100.175,5571,47132,48023
2020-02-19 11:00:00.000000000,1582081200000000000,100.175,100.18,100.085,100.1,3418,48023,48022
2020-02-19 13:00:00.000000000,1582088400000000000,100.095,100.13,100.05,100.105,7016,48022,49161
2020-02-19 14:00:00.000000000,1582092000000000000,100.105,100.165,100.1,100.15,5206,49161,49966
2020-02-19 15:00:00.000000000,1582095600000000000,100.15,100.15,100.1,100.1,1659,49966,49802
2020-02-20 09:00:00.000000000,1582160400000000000,100.045,100.055,99.945,99.995,8821,49802,50678
2020-02-20 10:00:00.000000000,1582164000000000000,99.995,100.075,99.945,100.04,10187,50678,52018
2020-02-20 11:00:00.000000000,1582167600000000000,100.04,100.045,99.985,100.01,3134,52018,52121
2020-02-20 13:00:00.000000000,1582174800000000000,100.01,100.01,99.8,99.86,12506,52121,53456
2020-02-20 14:00:00.000000000,1582178400000000000,99.86,99.89,99.78,99.785,9417,53456,52826
2020-02-20 15:00:00.000000000,1582182000000000000,99.785,99.895,99.78,99.885,3284,52826,52637
2020-02-21 09:00:00.000000000,1582246800000000000,100.045,100.17,100.035,100.15,12100,52637,53130
2020-02-21 10:00:00.000000000,1582250400000000000,100.15,100.28,100.115,100.23,11848,53130,54774
2020-02-21 11:00:00.000000000,1582254000000000000,100.23,100.265,100.21,100.22,4169,54774,55323
2020-02-21 13:00:00.000000000,1582261200000000000,100.22,100.295,100.18,100.29,8207,55323,55589
2020-02-21 14:00:00.000000000,1582264800000000000,100.29,100.3,100.15,100.215,8772,55589,55557
2020-02-21 15:00:00.000000000,1582268400000000000,100.215,100.25,100.21,100.23,2340,55557,55381
2020-02-24 09:00:00.000000000,1582506000000000000,100.46,100.495,100.38,100.465,12301,55381,56486
2020-02-24 10:00:00.000000000,1582509600000000000,100.465,100.57,100.455,100.5,10343,56486,57332
2020-02-24 11:00:00.000000000,1582513200000000000,100.5,100.53,100.445,100.465,3579,57332,57510
2020-02-24 13:00:00.000000000,1582520400000000000,100.465,100.53,100.435,100.505,7490,57510,58108
2020-02-24 14:00:00.000000000,1582524000000000000,100.505,100.535,100.45,100.475,6450,58108,58565
2020-02-24 15:00:00.000000000,1582527600000000000,100.475,100.52,100.465,100.47,2529,58565,58611
2020-02-25 09:00:00.000000000,1582592400000000000,100.59,100.59,100.4,100.45,13226,58611,57993
2020-02-25 10:00:00.000000000,1582596000000000000,100.45,100.545,100.45,100.535,7063,57993,58680
2020-02-25 11:00:00.000000000,1582599600000000000,100.535,100.57,100.5,100.505,4379,58680,59099
2020-02-25 13:00:00.000000000,1582606800000000000,100.505,100.51,100.36,100.38,10151,59099,58424
2020-02-25 14:00:00.000000000,1582610400000000000,100.38,100.45,100.375,100.425,6520,58424,58435
2020-02-25 15:00:00.000000000,1582614000000000000,100.425,100.46,100.42,100.45,2307,58435,58069
2020-02-26 09:00:00.000000000,1582678800000000000,100.54,100.62,100.47,100.51,10998,58069,58728
2020-02-26 10:00:00.000000000,1582682400000000000,100.51,100.565,100.455,100.49,11179,58728,59645
2020-02-26 11:00:00.000000000,1582686000000000000,100.49,100.515,100.465,100.465,3133,59645,59794
2020-02-26 13:00:00.000000000,1582693200000000000,100.465,100.48,100.3,100.355,12471,59794,59862
2020-02-26 14:00:00.000000000,1582696800000000000,100.355,100.42,100.285,100.38,10085,59862,58988
2020-02-26 15:00:00.000000000,1582700400000000000,100.38,100.44,100.365,100.435,2300,58988,58711
2020-02-27 09:00:00.000000000,1582765200000000000,100.535,100.55,100.46,100.515,10356,58711,58076
2020-02-27 10:00:00.000000000,1582768800000000000,100.515,100.58,100.475,100.545,10664,58076,58412
2020-02-27 11:00:00.000000000,1582772400000000000,100.545,100.55,100.48,100.495,2913,58412,58663
2020-02-27 13:00:00.000000000,1582779600000000000,100.485,100.66,100.485,100.645,10920,58663,60182
2020-02-27 14:00:00.000000000,1582783200000000000,100.645,100.725,100.63,100.65,10780,60182,60987
2020-02-27 15:00:00.000000000,1582786800000000000,100.65,100.665,100.615,100.625,2958,60987,60878
2020-02-28 09:00:00.000000000,1582851600000000000,100.82,100.96,100.8,100.86,12740,60878,61047
2020-02-28 10:00:00.000000000,1582855200000000000,100.86,100.985,100.84,100.965,9715,61047,61730
2020-02-28 11:00:00.000000000,1582858800000000000,100.965,101.01,100.93,100.99,6497,61730,62508
2020-02-28 13:00:00.000000000,1582866000000000000,101.005,101.07,100.905,100.92,12178,62508,62740
2020-02-28 14:00:00.000000000,1582869600000000000,100.92,101.1,100.87,101.1,13814,62740,63644
2020-02-28 15:00:00.000000000,1582873200000000000,101.1,101.115,101.025,101.11,5160,63644,64307
2020-03-02 09:00:00.000000000,1583110800000000000,101.205,101.24,100.935,100.975,13946,64307,64609
2020-03-02 10:00:00.000000000,1583114400000000000,100.975,100.99,100.845,100.93,12460,64609,64270
2020-03-02 11:00:00.000000000,1583118000000000000,100.93,100.97,100.905,100.915,3860,64270,64747
2020-03-02 13:00:00.000000000,1583125200000000000,100.915,101.035,100.885,100.9,9896,64747,65402
2020-03-02 14:00:00.000000000,1583128800000000000,100.9,100.945,100.785,100.905,14176,65402,65014
2020-03-02 15:00:00.000000000,1583132400000000000,100.905,100.93,100.855,100.93,3755,65014,64454
2020-03-03 09:00:00.000000000,1583197200000000000,100.71,100.72,100.59,100.71,13766,64454,64423
2020-03-03 10:00:00.000000000,1583200800000000000,100.71,100.71,100.625,100.645,9610,64423,64757
2020-03-03 11:00:00.000000000,1583204400000000000,100.645,100.735,100.64,100.675,4341,64757,64906
2020-03-03 13:00:00.000000000,1583211600000000000,100.675,100.83,100.675,100.825,10113,64906,65292
2020-03-03 14:00:00.000000000,1583215200000000000,100.825,100.9,100.755,100.765,9788,65292,64919
2020-03-03 15:00:00.000000000,1583218800000000000,100.765,100.805,100.765,100.795,1973,64919,64395
2020-03-04 09:00:00.000000000,1583283600000000000,101.07,101.145,101.01,101.115,16433,64395,67207
2020-03-04 10:00:00.000000000,1583287200000000000,101.115,101.195,101.09,101.14,12779,67207,68841
2020-03-04 11:00:00.000000000,1583290800000000000,101.14,101.155,101.085,101.14,3840,68841,69059
2020-03-04 13:00:00.000000000,1583298000000000000,101.145,101.26,101.12,101.18,13033,69059,70093
2020-03-04 14:00:00.000000000,1583301600000000000,101.18,101.235,101.135,101.175,9540,70093,69687
2020-03-04 15:00:00.000000000,1583305200000000000,101.175,101.23,101.155,101.22,2995,69687,69628
2020-03-05 09:00:00.000000000,1583370000000000000,101.14,101.15,101.06,101.12,8380,69628,69928
2020-03-05 10:00:00.000000000,1583373600000000000,101.12,101.175,101.1,101.115,8483,69928,70289
2020-03-05 11:00:00.000000000,1583377200000000000,101.115,101.125,101.07,101.08,4686,70289,69743
2020-03-05 13:00:00.000000000,1583384400000000000,101.075,101.14,101.025,101.13,9119,69743,69984
2020-03-05 14:00:00.000000000,1583388000000000000,101.13,101.215,101.08,101.195,9821,69984,70763
2020-03-05 15:00:00.000000000,1583391600000000000,101.195,101.225,101.155,101.165,3374,70763,70106
2020-03-06 09:00:00.000000000,1583456400000000000,101.28,101.38,101.26,101.38,14806,70106,71875
2020-03-06 10:00:00.000000000,1583460000000000000,101.38,101.45,101.31,101.36,13137,71875,71775
2020-03-06 11:00:00.000000000,1583463600000000000,101.36,101.42,101.325,101.38,3413,71775,71905
2020-03-06 13:00:00.000000000,1583470800000000000,101.38,101.475,101.375,101.435,7096,71905,72914
2020-03-06 14:00:00.000000000,1583474400000000000,101.435,101.505,101.365,101.495,11448,72914,73512
2020-03-06 15:00:00.000000000,1583478000000000000,101.495,101.52,101.46,101.48,4766,73512,73129
2020-03-09 09:00:00.000000000,1583715600000000000,102.12,102.175,101.865,102.055,17743,73129,73603
2020-03-09 10:00:00.000000000,1583719200000000000,102.055,102.225,102.04,102.185,11164,73603,74918
2020-03-09 11:00:00.000000000,1583722800000000000,102.185,102.255,102.16,102.195,3942,74918,75083
2020-03-09 13:00:00.000000000,1583730000000000000,102.18,102.215,101.98,101.98,11257,75083,74911
2020-03-09 14:00:00.000000000,1583733600000000000,101.98,102.04,101.905,102.005,11896,74911,75094
2020-03-09 15:00:00.000000000,1583737200000000000,102.005,102.035,101.925,101.935,3260,75094,74925
2020-03-10 09:00:00.000000000,1583802000000000000,101.78,101.78,101.605,101.75,15007,74925,75362
2020-03-10 10:00:00.000000000,1583805600000000000,101.75,101.825,101.705,101.795,11078,75362,75269
2020-03-10 11:00:00.000000000,1583809200000000000,101.795,101.795,101.55,101.585,8238,75269,74490
2020-03-10 13:00:00.000000000,1583816400000000000,101.455,101.515,101.26,101.395,23886,74490,74969
2020-03-10 14:00:00.000000000,1583820000000000000,101.395,101.415,101.2,101.21,14898,74969,73310
2020-03-10 15:00:00.000000000,1583823600000000000,101.21,101.24,101.16,101.2,5452,73310,72838
2020-03-11 09:00:00.000000000,1583888400000000000,101.1,101.375,101.07,101.315,12198,72838,73254
2020-03-11 10:00:00.000000000,1583892000000000000,101.315,101.36,101.225,101.295,11177,73254,74375
2020-03-11 11:00:00.000000000,1583895600000000000,101.295,101.35,101.225,101.245,4613,74375,74412
2020-03-11 13:00:00.000000000,1583902800000000000,101.245,101.475,101.245,101.4,14099,74412,76465
2020-03-11 14:00:00.000000000,1583906400000000000,101.4,101.48,101.365,101.405,10550,76465,76809
2020-03-11 15:00:00.000000000,1583910000000000000,101.405,101.54,101.4,101.53,4795,76809,76951
2020-03-12 09:00:00.000000000,1583974800000000000,101.47,101.62,101.405,101.62,15798,76951,78159
2020-03-12 10:00:00.000000000,1583978400000000000,101.62,101.675,101.55,101.565,14218,78159,77216
2020-03-12 11:00:00.000000000,1583982000000000000,101.565,101.59,101.495,101.58,5409,77216,76883
2020-03-12 13:00:00.000000000,1583989200000000000,101.565,101.565,101.455,101.52,10023,76883,76969
2020-03-12 14:00:00.000000000,1583992800000000000,101.52,101.61,101.485,101.495,11348,76969,77141
2020-03-12 15:00:00.000000000,1583996400000000000,101.495,101.515,101.295,101.315,7488,77141,75950
2020-03-13 09:00:00.000000000,1584061200000000000,101.41,101.545,101.215,101.42,21453,75950,74846
2020-03-13 10:00:00.000000000,1584064800000000000,101.42,101.51,101.22,101.275,14978,74846,74816
2020-03-13 11:00:00.000000000,1584068400000000000,101.275,101.295,101.085,101.16,10376,74816,74695
2020-03-13 13:00:00.000000000,1584075600000000000,101.08,101.255,100.855,101.21,29715,74695,75521
2020-03-13 14:00:00.000000000,1584079200000000000,101.21,101.285,100.915,100.98,15630,75521,75808
2020-03-13 15:00:00.000000000,1584082800000000000,100.98,101.03,100.925,100.995,4655,75808,75734
2020-03-16 09:00:00.000000000,1584320400000000000,101.285,101.37,100.96,101.05,24124,75734,75298
2020-03-16 10:00:00.000000000,1584324000000000000,101.05,101.15,100.92,100.94,11968,75298,75606
2020-03-16 11:00:00.000000000,1584327600000000000,100.94,100.94,100.81,100.9,9952,75606,75238
2020-03-16 13:00:00.000000000,1584334800000000000,100.9,101.1,100.895,101.045,13534,75238,75371
2020-03-16 14:00:00.000000000,1584338400000000000,101.045,101.08,100.905,100.975,11599,75371,74847
2020-03-16 15:00:00.000000000,1584342000000000000,100.975,101.065,100.97,101.065,4387,74847,74389
2020-03-17 09:00:00.000000000,1584406800000000000,101.01,101.025,100.785,100.825,17405,74389,76577
